employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted,training_impact
24066,Operations,region_8,Bachelor's,m,other,1,31,3.0,3,0,64,0,64
65087,Sales & Marketing,region_25,,m,other,2,24,3.0,2,0,50,0,100
28521,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,42,5.0,4,0,48,0,48
48098,Sales & Marketing,region_22,Bachelor's,m,other,1,29,2.0,6,0,46,0,46
67915,Operations,region_8,Master's & above,f,other,1,38,4.0,10,0,58,0,58
12797,Operations,region_22,Bachelor's,m,sourcing,1,57,5.0,30,0,54,0,54
60113,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,27,3.0,2,0,49,0,49
74666,Technology,region_7,Master's & above,f,other,2,35,3.0,2,0,80,0,160
9452,Sales & Marketing,region_11,Bachelor's,m,other,1,36,1.0,7,0,43,0,43
16806,Operations,region_19,Master's & above,m,sourcing,1,50,3.0,14,0,59,0,59
159,Operations,region_22,Bachelor's,f,other,1,29,1.0,4,0,61,0,61
72535,Sales & Marketing,region_2,Master's & above,m,sourcing,1,51,3.0,13,0,51,0,51
35091,Operations,region_7,Master's & above,m,sourcing,2,48,5.0,6,0,59,0,118
76153,Procurement,region_23,Bachelor's,f,sourcing,1,35,5.0,7,0,72,0,72
4946,Operations,region_22,Master's & above,m,other,1,37,3.0,6,0,66,0,66
75231,Analytics,region_25,Bachelor's,m,other,1,28,4.0,5,0,88,0,88
53445,Procurement,region_14,Bachelor's,m,other,1,40,3.0,6,0,68,0,68
36701,Operations,region_2,Master's & above,m,other,1,56,5.0,27,0,57,0,57
8866,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,26,4.0,3,0,56,0,56
33573,Operations,region_15,,f,other,1,31,5.0,3,0,66,0,66
48860,Sales & Marketing,region_22,Master's & above,f,other,1,40,5.0,11,0,50,0,50
60646,HR,region_7,Bachelor's,m,sourcing,1,30,3.0,2,0,51,0,51
28063,Operations,region_13,Master's & above,m,other,1,43,3.0,10,0,62,0,62
31889,Operations,region_19,Bachelor's,m,other,1,35,5.0,8,0,57,0,57
69542,Sales & Marketing,region_19,Bachelor's,m,other,1,32,,1,0,97,1,97
41821,Operations,region_23,Master's & above,f,other,1,32,5.0,6,0,64,1,64
2234,Technology,region_27,Bachelor's,m,sourcing,1,32,5.0,3,0,81,0,81
73144,Operations,region_27,Master's & above,f,sourcing,1,37,4.0,8,0,58,0,58
65151,Legal,region_31,Bachelor's,f,other,1,33,5.0,3,0,60,0,60
577,Operations,region_11,Master's & above,m,other,1,36,4.0,10,0,60,0,60
42512,Analytics,region_28,Master's & above,m,sourcing,1,33,5.0,4,0,87,1,87
48093,Operations,region_27,Bachelor's,m,sourcing,1,39,3.0,12,0,62,0,62
34225,Procurement,region_20,Master's & above,m,sourcing,1,38,4.0,4,0,70,0,70
5756,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,33,3.0,6,0,50,0,100
59159,Operations,region_22,Bachelor's,m,other,1,40,5.0,3,0,61,0,61
54414,Analytics,region_2,Bachelor's,m,other,2,32,3.0,6,0,84,0,168
76932,Operations,region_15,Bachelor's,f,other,1,29,3.0,7,0,61,0,61
73687,Sales & Marketing,region_13,Bachelor's,m,other,1,27,3.0,3,0,47,0,47
55567,Operations,region_14,Master's & above,m,other,1,38,3.0,7,0,57,0,57
66671,Operations,region_27,Master's & above,m,other,1,39,3.0,3,0,60,0,60
57201,Procurement,region_16,Master's & above,f,other,1,38,3.0,12,0,68,0,68
34773,Sales & Marketing,region_23,Bachelor's,m,other,1,29,1.0,3,0,52,0,52
55872,Analytics,region_1,Bachelor's,m,sourcing,1,29,3.0,7,0,84,0,84
72548,Analytics,region_21,Bachelor's,m,other,1,27,2.0,2,0,82,0,82
55047,Analytics,region_29,Bachelor's,m,sourcing,2,29,5.0,5,0,84,0,168
16056,Analytics,region_22,Bachelor's,m,other,1,35,2.0,7,0,80,0,80
19609,Analytics,region_23,Master's & above,m,other,1,44,3.0,5,0,84,0,84
4772,Procurement,region_2,Master's & above,m,other,1,47,3.0,2,0,68,0,68
22681,Technology,region_28,Master's & above,m,other,1,32,2.0,3,0,76,0,76
61056,Sales & Marketing,region_20,Master's & above,m,sourcing,1,41,1.0,7,0,44,0,44
47285,R&D,region_2,,m,other,1,25,4.0,2,0,85,0,85
17656,Finance,region_30,Bachelor's,m,sourcing,1,28,3.0,2,0,60,0,60
44451,HR,region_2,Bachelor's,m,referred,1,25,,1,0,45,0,45
60721,Sales & Marketing,region_22,Bachelor's,m,other,2,29,2.0,5,0,51,0,102
60407,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,38,2.0,8,0,53,0,53
61066,Technology,region_2,Below Secondary,m,referred,1,24,4.0,3,0,78,0,78
69913,Analytics,region_22,,m,other,1,28,3.0,4,0,88,1,88
76193,Analytics,region_28,Bachelor's,m,other,2,34,5.0,5,0,86,0,172
29978,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,34,2.0,4,0,47,0,94
72239,Technology,region_22,Master's & above,f,other,1,31,5.0,6,0,82,0,82
73559,Analytics,region_22,Bachelor's,f,sourcing,2,30,3.0,3,0,85,0,170
20370,Analytics,region_11,Bachelor's,m,sourcing,2,36,3.0,7,0,82,0,164
1887,Technology,region_7,Master's & above,m,sourcing,1,53,5.0,6,0,80,0,80
15808,HR,region_16,Bachelor's,f,sourcing,1,33,3.0,2,0,52,0,52
75671,Procurement,region_30,Bachelor's,m,sourcing,1,27,3.0,3,1,93,1,93
68023,Finance,region_2,Master's & above,m,other,1,40,2.0,2,0,57,0,57
37799,Sales & Marketing,region_15,,m,other,1,35,3.0,9,0,49,0,49
14346,Sales & Marketing,region_29,Bachelor's,f,other,1,32,2.0,6,0,48,0,48
39143,HR,region_2,Bachelor's,m,sourcing,2,34,2.0,9,0,46,0,92
64228,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,28,4.0,1,0,54,0,108
3910,Analytics,region_27,Bachelor's,m,other,1,29,4.0,2,0,84,0,84
53529,Technology,region_23,Bachelor's,m,other,2,34,5.0,7,0,72,0,144
71456,Sales & Marketing,region_13,Master's & above,m,sourcing,1,43,5.0,6,0,44,0,44
51249,Procurement,region_24,Bachelor's,f,other,2,30,3.0,5,0,70,0,140
58049,Technology,region_7,Master's & above,f,other,1,32,4.0,5,0,81,0,81
4856,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,39,3.0,10,0,53,1,53
43208,Operations,region_4,Master's & above,m,other,1,40,5.0,11,0,60,0,60
10175,Procurement,region_26,Bachelor's,m,other,3,30,3.0,3,0,64,0,192
35346,Analytics,region_2,,m,other,2,38,4.0,4,0,87,0,174
21659,Sales & Marketing,region_15,Master's & above,m,sourcing,1,41,1.0,12,0,52,0,52
34768,Finance,region_28,Master's & above,m,sourcing,1,33,5.0,9,0,63,0,63
68786,Sales & Marketing,region_2,Bachelor's,m,other,1,47,5.0,7,0,53,0,53
26985,Technology,region_22,Bachelor's,f,sourcing,1,28,5.0,2,0,83,0,83
44375,Technology,region_16,Bachelor's,m,other,1,33,5.0,4,0,82,0,82
36725,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,31,1.0,4,0,44,0,44
28922,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,43,4.0,17,0,46,0,46
12952,Procurement,region_2,Below Secondary,f,other,1,24,4.0,2,0,72,0,72
28940,Operations,region_29,Master's & above,m,other,1,42,4.0,7,0,58,0,58
49748,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,1.0,4,0,49,0,49
36554,Operations,region_22,Bachelor's,m,other,4,30,5.0,8,0,61,0,244
35320,Technology,region_7,Master's & above,m,other,1,44,4.0,5,0,84,0,84
41805,Procurement,region_20,Bachelor's,m,sourcing,1,32,2.0,9,0,70,0,70
23662,Operations,region_2,Bachelor's,f,other,1,49,4.0,3,0,59,0,59
20003,Technology,region_16,Bachelor's,f,sourcing,2,35,3.0,7,0,82,0,164
43909,Operations,region_2,Master's & above,f,other,1,42,4.0,6,0,66,0,66
3722,Procurement,region_7,Bachelor's,m,sourcing,1,38,5.0,10,0,71,0,71
19509,Analytics,region_2,Master's & above,m,sourcing,1,41,5.0,3,0,90,0,90
854,Operations,region_8,Bachelor's,m,other,1,30,5.0,3,0,57,0,57
47096,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,28,,1,0,94,1,94
39334,Legal,region_22,Bachelor's,m,other,1,27,4.0,4,1,57,0,57
43295,Finance,region_22,Bachelor's,m,sourcing,2,27,4.0,5,0,61,0,122
21929,Procurement,region_26,Bachelor's,f,sourcing,1,25,3.0,2,0,69,0,69
56058,Sales & Marketing,region_2,Bachelor's,m,other,2,37,2.0,4,0,48,0,96
19284,Finance,region_13,Master's & above,f,other,1,33,5.0,3,0,58,0,58
9093,Operations,region_33,Bachelor's,m,sourcing,1,32,3.0,4,0,54,0,54
73295,Analytics,region_7,Master's & above,m,other,2,32,3.0,4,1,82,1,164
73315,HR,region_2,Bachelor's,m,sourcing,1,31,2.0,6,0,46,0,46
61182,Operations,region_22,Master's & above,m,sourcing,1,40,3.0,10,0,60,0,60
33785,Sales & Marketing,region_14,Bachelor's,f,other,2,33,2.0,5,0,50,0,100
11613,Sales & Marketing,region_32,Bachelor's,m,other,2,27,5.0,2,0,55,0,110
38749,Technology,region_22,Bachelor's,m,other,2,26,5.0,2,0,80,0,160
77426,Operations,region_2,Bachelor's,f,other,1,49,5.0,8,0,58,0,58
75200,Finance,region_4,Master's & above,f,other,1,33,3.0,4,0,64,0,64
52632,Operations,region_27,Bachelor's,m,sourcing,1,37,1.0,9,0,61,0,61
42840,Procurement,region_22,Master's & above,m,other,1,35,4.0,4,0,68,0,68
76411,Analytics,region_7,Bachelor's,m,sourcing,2,27,3.0,2,0,85,0,170
38692,Sales & Marketing,region_31,Master's & above,f,sourcing,1,34,3.0,3,0,50,0,50
15014,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,29,3.0,6,0,53,0,53
52286,Sales & Marketing,region_28,Master's & above,f,other,1,34,5.0,6,1,99,1,99
14812,Technology,region_15,Bachelor's,m,other,3,32,3.0,7,0,83,0,249
65509,Operations,region_2,Master's & above,m,sourcing,3,42,3.0,4,0,60,0,180
68875,HR,region_2,Bachelor's,m,referred,1,31,4.0,7,0,55,0,55
16763,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,40,4.0,2,0,51,0,51
22886,Sales & Marketing,region_13,Bachelor's,m,other,1,34,5.0,7,0,49,0,49
67074,Technology,region_5,Bachelor's,f,sourcing,2,25,3.0,2,0,79,0,158
43004,Operations,region_15,Bachelor's,m,other,1,41,3.0,2,0,61,0,61
14638,Analytics,region_25,Bachelor's,f,other,1,29,,1,0,84,1,84
13069,Sales & Marketing,region_16,Master's & above,f,other,1,32,1.0,5,0,52,0,52
57116,Operations,region_15,Master's & above,m,referred,1,44,5.0,14,0,57,0,57
52929,HR,region_2,Below Secondary,m,sourcing,1,26,1.0,2,0,47,0,47
67400,Legal,region_32,Bachelor's,m,other,1,30,4.0,2,0,60,0,60
36428,Finance,region_22,Bachelor's,m,sourcing,1,28,4.0,2,0,60,0,60
18531,Analytics,region_28,Master's & above,m,sourcing,2,32,3.0,4,0,86,1,172
35061,Sales & Marketing,region_32,Bachelor's,m,other,1,29,1.0,5,0,47,0,47
42471,Procurement,region_2,Bachelor's,m,other,1,37,2.0,5,0,71,0,71
6025,Sales & Marketing,region_31,Bachelor's,m,other,3,30,4.0,3,0,49,0,147
52611,Sales & Marketing,region_4,Master's & above,m,sourcing,1,50,3.0,10,0,49,0,49
33288,Technology,region_2,Bachelor's,m,other,1,48,5.0,16,0,82,0,82
62298,Sales & Marketing,region_5,Bachelor's,m,other,1,29,1.0,5,0,47,0,47
24939,Sales & Marketing,region_2,Bachelor's,f,other,1,51,1.0,19,0,55,0,55
55741,Procurement,region_2,Master's & above,m,sourcing,1,36,5.0,7,0,69,0,69
16499,Technology,region_27,Bachelor's,f,other,2,27,3.0,4,0,82,0,164
17655,Technology,region_7,Master's & above,m,other,1,46,4.0,4,0,84,0,84
55620,Sales & Marketing,region_2,,f,other,1,30,,1,0,48,0,48
50166,Operations,region_16,Master's & above,m,sourcing,1,44,4.0,11,0,97,1,97
17931,Legal,region_22,Bachelor's,m,other,1,29,3.0,3,0,60,0,60
23886,Procurement,region_22,Bachelor's,m,other,1,27,3.0,2,0,70,0,70
22287,Technology,region_6,Bachelor's,m,other,1,27,3.0,5,0,81,0,81
71949,Sales & Marketing,region_5,Master's & above,m,sourcing,1,34,3.0,3,0,51,0,51
9249,Operations,region_2,Bachelor's,m,other,1,55,3.0,4,1,59,0,59
70724,Technology,region_33,Master's & above,m,other,1,57,4.0,26,0,80,0,80
67318,Procurement,region_5,Bachelor's,m,sourcing,2,27,3.0,3,0,67,0,134
76584,Finance,region_2,Master's & above,m,sourcing,1,52,3.0,7,0,59,0,59
15599,Procurement,region_27,Bachelor's,f,other,1,25,,1,0,69,0,69
1448,Operations,region_32,Bachelor's,f,other,1,34,3.0,7,0,64,0,64
30168,Sales & Marketing,region_2,Master's & above,m,sourcing,2,36,3.0,3,0,43,0,86
23175,Procurement,region_13,Master's & above,m,sourcing,1,36,4.0,9,0,69,0,69
77436,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,44,5.0,5,0,54,0,54
75257,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,34,2.0,8,0,54,0,54
3862,Technology,region_9,Bachelor's,m,other,1,28,2.0,2,0,83,0,83
35018,Operations,region_7,Master's & above,f,sourcing,1,33,3.0,7,0,59,0,59
5680,Analytics,region_19,Bachelor's,m,other,1,37,4.0,8,0,83,0,83
28671,Operations,region_15,Master's & above,m,sourcing,1,43,4.0,6,0,58,0,58
13740,Operations,region_2,Below Secondary,f,sourcing,1,25,3.0,2,0,60,0,60
76576,Technology,region_31,Master's & above,f,other,1,37,3.0,9,0,78,0,78
42442,Operations,region_11,Bachelor's,m,other,1,26,3.0,2,0,60,0,60
1975,Analytics,region_2,Bachelor's,m,other,1,27,3.0,3,0,84,0,84
9044,Procurement,region_7,Bachelor's,m,sourcing,1,30,4.0,6,0,70,1,70
73943,Procurement,region_2,Bachelor's,m,other,2,34,3.0,4,0,70,0,140
70093,Analytics,region_22,Bachelor's,m,sourcing,2,30,1.0,4,0,86,0,172
62422,HR,region_2,Master's & above,f,sourcing,1,52,3.0,23,0,50,1,50
70250,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,54,3.0,22,0,50,0,50
77030,HR,region_2,Master's & above,m,sourcing,1,50,2.0,6,0,44,0,44
3153,Operations,region_16,Bachelor's,m,sourcing,2,30,3.0,5,0,58,0,116
46068,Operations,region_32,Bachelor's,f,other,1,40,4.0,5,0,61,0,61
44501,Sales & Marketing,region_2,,m,sourcing,1,24,1.0,3,0,50,1,50
71758,Analytics,region_16,Bachelor's,m,other,1,40,5.0,4,0,82,0,82
55924,Technology,region_7,Master's & above,m,sourcing,1,32,5.0,9,0,71,1,71
50851,Procurement,region_16,Bachelor's,f,other,1,30,2.0,4,0,72,0,72
60730,Operations,region_19,Bachelor's,m,sourcing,1,45,3.0,4,0,57,0,57
63244,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,33,3.0,4,0,51,0,51
20393,Sales & Marketing,region_5,Bachelor's,m,other,1,31,4.0,4,0,51,0,51
78287,Analytics,region_7,Bachelor's,m,other,1,35,3.0,2,0,83,0,83
14473,Sales & Marketing,region_21,Bachelor's,f,sourcing,1,33,1.0,8,0,50,0,50
9804,HR,region_26,Bachelor's,f,sourcing,1,35,3.0,4,0,43,0,43
2498,Procurement,region_22,Bachelor's,m,sourcing,1,32,,1,0,66,0,66
14116,Sales & Marketing,region_1,Bachelor's,m,other,1,27,1.0,2,0,56,0,56
27108,Technology,region_22,Bachelor's,m,referred,1,27,3.0,2,0,79,0,79
17204,Analytics,region_4,Master's & above,m,sourcing,1,33,5.0,4,0,85,1,85
66206,Sales & Marketing,region_16,Bachelor's,f,sourcing,1,29,3.0,4,0,43,0,43
32006,Technology,region_23,Bachelor's,f,other,1,33,1.0,5,0,82,0,82
57593,Technology,region_23,Master's & above,m,other,1,34,1.0,2,0,86,1,86
70507,Sales & Marketing,region_2,Master's & above,f,other,2,57,3.0,7,0,52,0,104
65386,Technology,region_22,Bachelor's,m,other,1,25,,1,0,85,0,85
734,Sales & Marketing,region_15,Master's & above,m,other,2,36,3.0,9,0,47,0,94
43978,Technology,region_11,Master's & above,m,other,1,40,3.0,5,0,78,0,78
71771,Operations,region_27,Master's & above,m,other,2,36,3.0,3,0,56,0,112
31438,Procurement,region_26,Bachelor's,f,other,1,30,4.0,3,0,69,0,69
6222,Technology,region_2,Bachelor's,f,sourcing,1,38,3.0,8,0,79,0,79
43988,Technology,region_2,Bachelor's,m,other,1,31,1.0,4,0,77,0,77
59857,R&D,region_4,Bachelor's,m,sourcing,1,33,4.0,3,0,86,0,86
26975,Sales & Marketing,region_7,Bachelor's,m,other,4,38,3.0,4,0,49,0,196
47199,Operations,region_22,Master's & above,m,sourcing,1,42,2.0,7,0,61,0,61
50335,Sales & Marketing,region_2,Bachelor's,f,other,1,44,4.0,7,0,47,0,47
76335,Procurement,region_34,Bachelor's,m,sourcing,1,29,,1,0,68,0,68
23126,Analytics,region_13,Master's & above,m,other,1,31,3.0,6,0,82,0,82
15523,HR,region_22,Master's & above,m,sourcing,1,38,1.0,7,0,46,0,46
63281,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,24,,1,0,49,0,49
3044,Technology,region_6,Bachelor's,m,other,1,40,3.0,5,0,78,0,78
63752,HR,region_31,Bachelor's,m,other,1,35,3.0,5,0,54,0,54
47484,Analytics,region_34,Bachelor's,m,other,1,32,3.0,5,0,84,0,84
3310,Procurement,region_15,Bachelor's,m,other,1,31,3.0,6,0,71,0,71
48476,Operations,region_27,Master's & above,f,other,1,38,3.0,9,0,59,0,59
33466,Sales & Marketing,region_22,Master's & above,m,other,1,47,4.0,7,0,51,0,51
9821,Operations,region_2,Master's & above,f,other,1,36,5.0,4,0,59,0,59
49011,Operations,region_2,Bachelor's,m,referred,3,37,3.0,10,0,62,0,186
73822,Analytics,region_2,Bachelor's,m,sourcing,2,31,5.0,6,0,88,0,176
58358,Operations,region_16,Below Secondary,f,sourcing,1,24,3.0,3,0,61,0,61
31244,Technology,region_13,Master's & above,m,other,1,32,5.0,6,1,77,1,77
47415,Operations,region_2,Master's & above,m,referred,1,34,3.0,7,0,63,0,63
38601,Sales & Marketing,region_2,,m,other,1,53,2.0,23,0,53,0,53
23759,Sales & Marketing,region_2,Bachelor's,m,referred,1,34,5.0,6,0,52,0,52
70964,Operations,region_22,Bachelor's,m,referred,1,32,4.0,4,0,58,1,58
77000,Operations,region_2,Master's & above,f,other,1,35,3.0,10,0,63,0,63
13765,Finance,region_2,,f,other,1,33,4.0,6,0,54,0,54
3408,Technology,region_16,Bachelor's,m,other,2,36,5.0,4,0,81,1,162
64599,Analytics,region_30,Bachelor's,m,sourcing,1,28,3.0,2,0,87,0,87
6641,Operations,region_2,Bachelor's,m,other,1,49,1.0,17,0,56,0,56
45776,Sales & Marketing,region_32,,m,sourcing,1,24,,1,0,51,0,51
48273,Technology,region_2,Bachelor's,m,other,2,38,2.0,5,0,81,0,162
7165,Finance,region_32,Bachelor's,m,other,1,32,3.0,9,0,62,0,62
46368,Sales & Marketing,region_32,,m,other,1,27,,1,0,51,0,51
35866,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,35,5.0,7,0,53,0,53
34582,Sales & Marketing,region_15,Bachelor's,f,other,1,34,3.0,3,0,49,0,49
14819,Operations,region_16,Master's & above,f,other,1,34,1.0,6,0,63,0,63
6457,HR,region_3,Bachelor's,m,sourcing,1,27,5.0,2,0,48,0,48
65690,Operations,region_32,Bachelor's,m,sourcing,2,32,4.0,10,0,60,0,120
53766,Technology,region_26,Master's & above,m,other,2,51,3.0,19,0,83,0,166
61504,Sales & Marketing,region_20,Master's & above,m,sourcing,2,41,5.0,12,0,47,0,94
58792,Technology,region_13,Master's & above,m,sourcing,1,38,3.0,4,1,78,1,78
74300,Sales & Marketing,region_13,Bachelor's,m,other,2,40,4.0,5,0,50,0,100
4970,Finance,region_2,Bachelor's,m,other,2,29,3.0,3,0,56,0,112
41390,Operations,region_2,Master's & above,f,sourcing,1,52,5.0,11,0,61,0,61
6660,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,54,4.0,7,0,49,0,49
7292,Sales & Marketing,region_2,,m,other,2,48,1.0,15,0,48,0,96
60887,Technology,region_22,Bachelor's,f,sourcing,1,28,3.0,4,0,81,0,81
21578,HR,region_7,Bachelor's,m,other,1,38,3.0,5,0,47,0,47
272,Technology,region_7,Bachelor's,f,sourcing,1,29,5.0,2,0,82,1,82
47885,Operations,region_22,Master's & above,f,other,2,33,3.0,6,0,63,0,126
31652,Technology,region_22,Bachelor's,f,other,1,34,4.0,4,0,78,0,78
38831,Analytics,region_1,Master's & above,m,other,1,35,3.0,5,0,87,0,87
32409,Procurement,region_27,Bachelor's,f,sourcing,1,36,5.0,7,0,65,1,65
4708,Finance,region_32,,m,sourcing,1,30,3.0,3,0,57,0,57
46014,Sales & Marketing,region_2,,m,other,1,26,2.0,2,0,54,0,54
60298,Operations,region_22,Bachelor's,f,sourcing,2,38,1.0,11,0,61,0,122
16199,Operations,region_2,Bachelor's,m,other,2,28,3.0,4,0,58,0,116
73222,Legal,region_2,Master's & above,m,other,1,59,5.0,6,0,60,0,60
69589,Procurement,region_17,Master's & above,m,sourcing,1,33,3.0,7,0,69,0,69
12442,Operations,region_2,Bachelor's,m,other,1,36,1.0,4,0,59,0,59
77713,Sales & Marketing,region_5,Bachelor's,m,sourcing,1,34,5.0,6,1,93,1,93
14090,Sales & Marketing,region_2,,f,other,1,32,3.0,7,0,50,0,50
59391,Analytics,region_13,Bachelor's,m,other,2,29,2.0,2,0,88,1,176
37437,Sales & Marketing,region_2,Bachelor's,f,other,1,37,2.0,10,0,52,0,52
59827,Analytics,region_14,Bachelor's,m,other,1,36,3.0,2,0,80,0,80
73128,Sales & Marketing,region_4,Bachelor's,f,other,1,37,5.0,10,0,48,0,48
16671,Operations,region_20,Bachelor's,m,sourcing,1,42,4.0,10,0,60,0,60
1828,Operations,region_34,Bachelor's,m,other,1,36,4.0,3,0,63,0,63
51618,Analytics,region_22,Bachelor's,m,referred,1,28,4.0,5,0,86,1,86
40801,Sales & Marketing,region_26,Bachelor's,m,other,2,35,4.0,8,0,50,0,100
10099,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,32,5.0,8,0,47,0,47
47473,Sales & Marketing,region_2,Master's & above,m,sourcing,2,33,2.0,4,0,54,0,108
67635,Legal,region_2,Master's & above,m,other,1,44,1.0,3,0,57,0,57
36395,Analytics,region_27,Bachelor's,m,sourcing,2,33,3.0,8,0,80,0,160
23111,Sales & Marketing,region_11,Bachelor's,m,sourcing,2,27,5.0,7,0,45,1,90
12683,Sales & Marketing,region_27,Bachelor's,m,sourcing,4,31,3.0,7,0,51,0,204
35282,Finance,region_22,Bachelor's,f,sourcing,1,26,,1,0,63,0,63
49091,Finance,region_2,Bachelor's,m,sourcing,1,46,3.0,12,0,63,0,63
31435,Sales & Marketing,region_22,Bachelor's,m,other,1,49,3.0,14,0,51,0,51
44714,Technology,region_22,Master's & above,m,sourcing,1,47,5.0,19,0,72,1,72
59482,Technology,region_2,Master's & above,f,sourcing,3,33,3.0,6,0,83,0,249
24849,Operations,region_22,Bachelor's,m,other,1,30,,1,0,63,0,63
49377,Analytics,region_7,Bachelor's,f,sourcing,2,31,2.0,5,0,86,0,172
47523,Sales & Marketing,region_2,,f,sourcing,1,26,,1,0,55,0,55
21854,Procurement,region_7,Master's & above,m,other,1,34,3.0,6,0,67,1,67
57121,Operations,region_13,Bachelor's,m,sourcing,1,34,3.0,2,0,60,0,60
44844,Procurement,region_7,Master's & above,f,sourcing,3,51,3.0,11,0,72,0,216
44972,Technology,region_2,Master's & above,m,other,1,44,5.0,6,0,77,1,77
36156,Procurement,region_2,Master's & above,m,other,1,30,,1,0,66,0,66
4960,Sales & Marketing,region_15,Bachelor's,m,other,1,29,5.0,5,0,54,0,54
53101,Operations,region_15,Master's & above,m,sourcing,2,33,3.0,6,0,61,0,122
37721,Procurement,region_7,Bachelor's,f,other,3,33,3.0,6,0,71,0,213
38185,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,33,5.0,7,0,48,0,96
41026,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3.0,4,0,48,0,48
49837,Analytics,region_9,Bachelor's,m,sourcing,1,30,5.0,4,0,84,0,84
27545,Operations,region_8,Master's & above,f,other,1,37,5.0,4,0,60,0,60
52913,Procurement,region_4,Bachelor's,f,other,3,28,3.0,5,0,74,0,222
59518,Technology,region_2,Below Secondary,f,sourcing,2,26,5.0,4,0,81,0,162
38866,Procurement,region_30,Master's & above,m,other,1,33,5.0,3,0,66,0,66
53911,Technology,region_26,Bachelor's,f,other,1,25,,1,0,79,0,79
23913,Operations,region_10,Bachelor's,m,sourcing,1,35,5.0,4,0,60,0,60
60565,Technology,region_2,Master's & above,m,sourcing,1,38,5.0,9,0,83,1,83
32187,Operations,region_7,Bachelor's,f,other,1,36,2.0,7,0,56,0,56
6458,Sales & Marketing,region_9,Master's & above,m,other,1,37,1.0,4,0,47,0,47
72066,Operations,region_11,Bachelor's,m,other,1,32,5.0,9,0,60,0,60
72815,Finance,region_14,Bachelor's,m,other,1,31,3.0,4,0,61,0,61
3848,Technology,region_5,Master's & above,f,other,1,34,3.0,3,0,78,0,78
70674,Technology,region_22,Bachelor's,m,other,4,26,4.0,3,0,99,1,396
43150,Sales & Marketing,region_16,Master's & above,m,other,1,43,4.0,5,0,49,0,49
41606,Operations,region_22,Master's & above,m,other,1,35,5.0,3,0,58,0,58
65584,Operations,region_7,Bachelor's,m,sourcing,2,40,5.0,12,0,56,0,112
11167,Sales & Marketing,region_16,,m,other,1,22,3.0,2,0,52,0,52
64980,Procurement,region_13,Master's & above,m,other,4,53,4.0,4,0,68,0,272
